SOLD DATE,ADDRESS,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
July-24-2020,1615 SE 41st Ave,97214,555000,3,2,RICHMOND,1704,3920,1954,27,326,0,45.510962,-122.62052
June-12-2020,3730 SE 73rd Ave,97206,482900,3,2.5,PORTLAND SOUTHEAST,1708,1708,1909,69,283,0,45.4950905,-122.5877149
May-19-2020,3204 SE Kelly St,97202,510000,4,2,WAVERLEIGH HEIGHTS,1709,3920,1930,93,298,0,45.4996121,-122.6323708
May-7-2020,5102 NE 19th Ave,97211,476000,2,1.5,ALBERTA,1709,4791,1905,105,279,0,45.559779,-122.6455788
June-18-2020,9135 N Portsmouth Ave,97203,435000,3,2,PORTSMOUTH,1710,6098,1951,63,254,0,45.5892883,-122.7213842
March-24-2020,4037 N Borthwick Ave,97227,600000,2,2,BOISE,1710,4791,1894,149,351,0,45.5526284,-122.6736693
July-24-2020,830 N Watts St,97217,620000,3,2,PIEDMONT,1710,4791,1915,27,363,0,45.5812246,-122.675066
July-27-2020,8632 SE Taylor St,97216,426000,3,2,MONTAVILLA,1712,4791,1921,24,249,0,45.515273,-122.574314
July-1-2020,5423 SE Insley St,97206,450000,2,1.5,WOODSTOCK,1713,4356,1912,50,263,0,45.4840081,-122.6065886
June-24-2020,4022 SE 52nd Ave,97206,390000,4,2.5,FOSTER,1715,2613,2007,57,227,0,45.4935971,-122.6087901
July-15-2020,3946 NE 13th Ave,97212,420000,2,1,PORTLAND NORTHEAST,1716,4791,1906,36,245,0,45.5514928,-122.6526083
July-29-2020,1404 NE Going St,97211,525000,3,2,SABIN,1716,3920,1953,22,306,0,45.5562281,-122.6515294
May-18-2020,3543 SE 64th Ave,97206,447500,4,1,FOSTER,1718,3920,1902,94,260,0,45.4966931,-122.5975672
April-22-2020,9001 N Trumbull Ave,97203,480000,2,1,PORTLAND NORTH,1719,1719,1943,120,279,0,45.5957374,-122.7556455
March-4-2020,3532 SE 67th Ave,97206,375000,3,2,FOSTER,1720,3920,1904,169,218,0,45.4968723,-122.5939566
May-7-2020,1615 N Terry St,97217,396000,2,2,KENTON,1720,4791,1924,105,230,0,45.579717,-122.6833609
July-14-2020,2967 N Willamette Blvd,97217,635000,3,2,OVERLOOK,1720,4791,1925,37,369,0,45.5647335,-122.6972304
March-13-2020,4515 SE 34th Ave,97202,470000,2,1,REED,1720,5227,1927,160,273,0,45.4897311,-122.6296309
August-7-2020,3110 SE Berkeley Pl,97202,601000,3,2.5,PORTLAND SOUTHEAST,1720,5662,1994,13,349,2,45.4640968,-122.6305337
March-2-2020,3530 SE 65th Ave,97206,379900,2,2,PORTLAND SOUTHEAST,1721,3920,1942,171,221,0,45.4969019,-122.596047
July-17-2020,6227 SW 21st Ave,97239,490000,3,2.5,HILLSDALE,1727,4356,2007,34,284,0,45.4788076,-122.6995838
June-12-2020,1704 NE Bryant St,97211,427000,2,1,WOODLAWN,1728,4791,1906,69,247,0,45.5730977,-122.6481705
April-17-2020,3417 NE Liberty St,97211,400000,2,1,CONCORDIA,1728,7840,1948,125,231,0,45.5708664,-122.6290601
June-18-2020,3315 NE Rosa Parks Way,97211,450000,2,1,CONCORDIA,1728,5227,1948,63,260,0,45.5701951,-122.630258
June-17-2020,5609 SE Tolman St,97206,405000,3,1,PORTLAND SOUTHEAST,1732,4791,1909,64,234,0,45.477668,-122.6056237
March-26-2020,134 NE 79th Ave,97213,350000,2,2,PORTLAND NORTHEAST,1733,4791,1922,147,202,0,45.5239203,-122.5821733
August-3-2020,3368 N Farragut St,97217,425000,2,1,KENTON,1733,3484,1926,17,245,0,45.5790076,-122.7018306
July-15-2020,8046 SE 57th Ave,97206,464900,4,2.5,BRENTWOOD,1735,4356,2008,36,268,0,45.4650919,-122.6045316
June-30-2020,8904 N Courtenay Ave,97203,449900,3,2,PORTSMOUTH,1736,6969,1927,51,259,0,45.5867307,-122.7190925
August-13-2020,9124 N Haven Ave,97203,405000,3,2.5,NEW COLUMBIA,1736,3049,2006,7,233,101,45.588999,-122.7176701
June-17-2020,805 SE 74th Ave,97215,560000,3,2,MT TABOR,1737,5662,1956,64,322,0,45.5171814,-122.5869395
March-16-2020,2137 N Watts St,97217,530000,4,2.5,KENTON,1740,2613,2015,157,305,0,45.5811569,-122.688696
May-11-2020,5720 NE Everett St,97213,520000,3,2.5,PORTLAND NORTHEAST,1741,2178,2012,101,299,0,45.5247765,-122.6049403
June-16-2020,4521 SE Rex Dr,97206,549900,3,2.5,WOODSTOCK,1741,1741,2020,65,316,0,45.4686908,-122.6153904
July-9-2020,7524 N Bruce Ave,97203,449900,4,2.5,ST JOHNS,1742,3920,2008,42,258,0,45.6012498,-122.7624561
June-19-2020,1055 NE 58th Ave,97213,330000,3,2,PORTLAND NORTHEAST,1742,4791,1910,62,189,0,45.5308587,-122.604292
August-18-2020,4210 SE Bybee Blvd,97206,560000,3,2,WOODSTOCK,1745,4791,1953,2,321,0,45.4723919,-122.6190391
July-14-2020,3509 NE 22nd Ave,97212,640000,3,1.5,ALAMEDA,1747,4791,1926,37,366,0,45.5484371,-122.6434067
March-27-2020,7205 N Stanford Ave,97203,435000,3,1,PORTSMOUTH,1748,7405,1912,146,249,0,45.5794252,-122.7249186
June-25-2020,6522 N Wilbur Ave,97217,520000,3,2,ARBOR LODGE,1748,4791,1948,56,297,0,45.570373,-122.6932474
July-17-2020,235 NE 30th Ave,97232,710000,3,3,KERNS,1749,2613,1905,34,406,0,45.5249028,-122.634722
April-10-2020,9229 N Saint Louis Ave,97203,352000,2,1,ST JOHNS,1750,4791,1921,132,201,0,45.5953621,-122.7530985
April-8-2020,5719 SE 72nd Ave,97206,375000,3,2,PORTLAND SOUTHEAST,1750,5227,1912,134,214,0,45.4814297,-122.5894925
July-16-2020,7428 SE 66th Ave,97206,399999,4,2,BRENTWOOD,1750,5662,1946,35,229,0,45.4692648,-122.5949446
February-25-2020,9326 N Smith St,97203,405000,2,1,ST JOHNS,1752,9583,1943,177,231,0,45.596304,-122.7551647
June-10-2020,7843 N Wabash Ave,97217,374950,3,1,PORTLAND NORTH,1752,3484,1927,71,214,0,45.5803512,-122.7029343
July-20-2020,6720 NE Mallory Ave,97211,510000,2,1,PORTLAND NORTHEAST,1752,4791,1926,31,291,0,45.5714898,-122.6630762
July-10-2020,2815 NE 64th Ave,97213,626203,3,2,PORTLAND NORTHEAST,1755,4791,1925,41,357,0,45.5430971,-122.5976293
May-12-2020,9743 N Syracuse St,97203,435000,2,1,ST JOHNS,1759,4791,1915,100,247,0,45.5963323,-122.7628883
April-10-2020,7515 SE Ellis St,97206,416000,2,1,MT SCOTT,1760,4791,1910,132,236,0,45.4825647,-122.5852666
May-29-2020,10414 SE Lincoln Ct,97216,439000,3,1.5,CHERRY PARK,1762,6969,1959,83,249,0,45.5068442,-122.5558603
April-17-2020,7114 SE Mitchell St,97206,360000,3,1,PORTLAND SOUTHEAST,1763,4791,1908,125,204,0,45.4853994,-122.5900408
July-9-2020,4042 SE Franklin St,97202,683000,4,3,RICHMOND,1764,6534,1995,42,387,0,45.4989181,-122.6205216
April-16-2020,2929 SE 17th Ave,97202,430000,2,1,PORTLAND SOUTHEAST,1764,2178,1905,126,244,0,45.5016106,-122.6489594
June-18-2020,2335 SE Cesar E Chavez Blvd,97214,516000,3,2,RICHMOND,1765,6969,1938,63,292,0,45.5056299,-122.6229354
July-29-2020,3125 NE Cesar E Chavez Blvd,97212,645000,3,2.5,ALAMEDA,1770,2613,1925,22,364,0,45.5458726,-122.6231016
June-22-2020,6604 NE 24th Ave,97211,535000,4,2,PORTLAND NORTHEAST,1770,4791,1941,59,302,0,45.5706349,-122.6410575
July-20-2020,9409 N Tyler Ave,97203,326500,2,1,ST JOHNS,1771,1771,1951,31,184,0,45.5942549,-122.7439887
August-19-2020,2334 SE 8th Ave,97214,485000,4,2,PORTLAND SOUTHEAST,1771,3500,1891,1,274,0,45.5059429,-122.6574893
July-30-2020,5615 SE Knight St,97206,465000,2,2,PORTLAND SOUTHEAST,1771,4791,1908,21,263,0,45.4802766,-122.6054232
April-10-2020,7820 N Olympia St,97203,405000,4,3,ST JOHNS,1772,3920,1999,132,229,0,45.5970775,-122.7426389
March-18-2020,3207 SE 25th Ave,97202,571000,2,1,HOSFORD ABERNETHY,1778,2613,1900,155,321,0,45.4997076,-122.6409232
July-31-2020,4839 SE Rex Dr,97206,450000,4,2.5,PORTLAND SOUTHEAST,1778,7405,1995,20,253,0,45.4679466,-122.6129246
July-2-2020,7116 SE Cora St,97206,544900,3,2.5,FOSTER,1781,1781,2020,49,306,0,45.491506,-122.589975
July-31-2020,3738 SE 62nd Ave,97206,550000,4,2.5,PORTLAND SOUTHEAST,1782,3920,2007,20,309,0,45.4951729,-122.5991441
July-27-2020,6830 NE Pacific St,97213,400000,4,2.5,MONTAVILLA,1784,4791,1950,24,224,0,45.5291476,-122.5926813
April-15-2020,4506 SE Gladstone St,97206,299790,4,1,PORTLAND SOUTHEAST,1784,4791,1928,127,168,0,45.4933163,-122.6158289
August-14-2020,3224 NE 74th Ave,97213,400000,3,1,PORTLAND NORTHEAST,1786,4791,1915,6,224,0,45.5458384,-122.5866095
May-11-2020,5226 N Commercial Ave,97217,479000,4,2,WALNUT PARK,1786,4791,1940,101,268,0,45.5609381,-122.6708417
May-20-2020,2330 SE 44th Ave,97215,432664,2,1,RICHMOND,1788,3920,1922,92,242,0,45.5061666,-122.6168938
August-5-2020,4233 SE Lexington St,97206,553000,3,2,EASTMORELAND,1788,5227,1954,15,309,0,45.4665645,-122.6186557
April-9-2020,6116 NE 23rd Ave,97211,575000,2,2,CONCORDIA,1788,4791,1927,133,322,0,45.5672635,-122.6421132
May-20-2020,5128 NE 25th Ave,97211,413000,2,1,ALBERTA,1789,3920,1913,92,231,0,45.5600756,-122.6396443
April-20-2020,5723 NE Failing St,97213,500000,3,2.5,PORTLAND NORTHEAST,1790,5227,1923,122,279,0,45.5512959,-122.6038658
March-12-2020,3636 NE Cesar E Chavez Blvd,97212,540000,3,2,BEAUMONT,1792,4356,1927,161,301,0,45.5495152,-122.6229263
July-30-2020,4704 SE 36th Pl,97202,430000,2,1,REED,1792,4791,1938,21,240,0,45.4890145,-122.625456
May-21-2020,3542 SE Brooklyn St,97202,435000,2,1,WAVERLEIGH HEIGHTS,1792,3920,1919,91,243,0,45.5010654,-122.6275738
June-26-2020,7625 SE Bybee Blvd,97206,330000,4,2.5,BRENTWOOD,1792,3049,2007,55,184,0,45.4725079,-122.5848933
March-10-2020,9425 N Richmond Ave,97203,447000,2,1,ST JOHNS,1793,4791,1916,163,249,0,45.5954139,-122.7476857
April-10-2020,5245 NE 31st Ave,97211,525000,4,2.5,ALBERTA,1793,2613,2010,132,293,0,45.5609934,-122.63408
June-3-2020,5420 NE 28th Ave,97211,630000,3,2.5,PORTLAND NORTHEAST,1795,3920,1908,78,351,0,45.5623649,-122.6364757
April-30-2020,7631 N Edison St,97203,279000,3,1,PORTLAND NORTH,1796,4791,1905,112,155,0,45.5840953,-122.747282
July-10-2020,1724 NE Blue Heron Dr,97211,395150,3,2,EAST COLUMBIA,1798,6098,1999,41,220,0,45.5905664,-122.6478405
March-16-2020,1033 NE Lija Loop,97211,425000,3,2,PORTLAND NORTHEAST,1798,6969,1997,157,236,0,45.5919603,-122.6553087
March-31-2020,1812 NE Blue Heron Dr,97211,425000,3,2,EAST COLUMBIA,1798,6098,1999,142,236,0,45.5903,-122.6470018
April-16-2020,9318 N Buchanan Ave,97203,396400,2,2,ST JOHNS,1799,4791,1923,126,220,0,45.5929339,-122.7407954
July-15-2020,5817 NE 32nd Pl,97211,457000,2,1,PORTLAND NORTHEAST,1800,4791,1920,36,254,0,45.5647561,-122.6320892
July-8-2020,6916 NE Garfield Ave,97211,552000,4,2,PIEDMONT,1800,4791,1909,43,307,0,45.5727863,-122.6621117
March-17-2020,4326 NE 80th Ave,97218,415000,2,1,ROSEWAY,1800,4791,1948,156,231,0,45.5542315,-122.580406
May-5-2020,7314 N Fiske Ave,97203,341500,2,1,PORTLAND NORTH,1802,4791,1922,107,190,0,45.5785788,-122.7193517
February-28-2020,7462 N Stockton Ave,97203,564900,3,2.5,PORTSMOUTH,1802,1802,2020,174,313,0,45.579325,-122.7176377
February-26-2020,3329 NE 74th Ave,97213,471500,3,2.5,ROSEWAY,1803,2613,2015,176,262,0,45.5468535,-122.5872039
May-8-2020,2333 SE 98th Ave,97216,357000,3,2.5,PORTLAND SOUTHEAST,1804,4791,2002,104,198,0,45.5055993,-122.5626536
July-9-2020,5960 SE Tibbetts St,97206,428000,2,1,SOUTH TABOR,1804,7405,1952,42,237,0,45.5001946,-122.600259
February-27-2020,3409 NE Simpson St,97211,500000,3,2,PORTLAND NORTHEAST,1804,7405,1940,175,277,0,45.5652925,-122.6293532
May-7-2020,3915 NE 34th Ave,97212,555000,2,1,PORTLAND NORTHEAST,1805,4791,1951,105,307,0,45.5511746,-122.6299444
June-22-2020,1172 NE Morton St,97211,560000,4,2.5,WOODLAWN,1806,4791,2005,59,310,0,45.5696631,-122.6522151
August-12-2020,8701 N Tyndall Ave,97217,531000,3,2.5,PORTLAND NORTH,1808,3049,2014,8,294,0,45.5852483,-122.6934457
May-21-2020,110 S Grover St,97239,543000,3,2.5,SOUTH PORTLAND,1809,2178,1903,91,300,0,45.4999111,-122.6765314
August-13-2020,4325 NE Brazee St,97213,665000,2,1.5,PORTLAND NORTHEAST,1812,4356,1966,7,367,0,45.5407581,-122.618308
March-13-2020,2911 SE 81 Ave,97206,458000,4,3,SOUTH TABOR,1812,1812,2019,160,253,0,45.5011308,-122.5800216
August-18-2020,3959 SE Francis St,97202,527000,3,3,CRESTON,1812,5227,1927,2,291,0,45.494977,-122.6213537
July-22-2020,8035 SE Ramona St,97206,407000,4,2.5,PORTLAND SOUTHEAST,1812,3049,2012,29,225,0,45.4811947,-122.5807566
July-2-2020,6710 N Curtis Ave,97217,611000,3,2,PORTLAND NORTH,1814,6534,1940,49,337,0,45.5712851,-122.6979707
June-4-2020,5833 SE 22nd Ave,97202,453185,3,1,WESTMORELAND,1814,4791,1926,77,250,0,45.4803336,-122.6437235
July-31-2020,5205 N Gay Ave,97217,505000,2,1,OVERLOOK,1815,4791,1926,20,278,0,45.5607081,-122.6902864
July-31-2020,6910 SE Henry St,97206,450000,4,2.5,PORTLAND SOUTHEAST,1816,3484,2007,20,248,0,45.4766359,-122.5917806
February-28-2020,7932 N Seward Ave,97217,474900,3,2.5,KENTON,1817,3049,2009,174,261,0,45.5811216,-122.7033554
March-6-2020,7639 N Chatham Ave,97217,520000,3,2.5,PORTLAND NORTH,1819,1819,2019,167,286,0,45.5785477,-122.6882554
May-5-2020,2336 NE Cesar E Chavez Blvd,97212,500000,2,1,HOLLYWOOD,1820,4791,1926,107,275,0,45.5395975,-122.6227059
May-22-2020,1604 N Sumner St,97217,475000,3,1,OVERLOOK,1820,5000,1929,90,261,0,45.5603353,-122.6836449
April-21-2020,7912 SE 35th Ave,97202,581000,3,1,EASTMORELAND,1820,6098,1926,121,319,0,45.4664285,-122.6269026
June-15-2020,9016 N Portsmouth Ave,97203,499900,4,2.5,PORTSMOUTH,1821,3484,2020,66,275,0,45.5882698,-122.7206999
April-14-2020,402 SE 52nd Ave,97215,480000,4,1.5,MT TABOR,1822,4791,1890,128,263,0,45.5199967,-122.6099635
March-13-2020,5511 SE Cooper St,97206,246000,3,1,PORTLAND SOUTHEAST,1822,6098,1926,160,135,0,45.4737465,-122.6063373
May-14-2020,136 NE Morgan St,97211,440000,2,1,PORTLAND NORTHEAST,1822,4791,1949,98,241,0,45.5742864,-122.6641064
August-7-2020,5205 NE 48th Ave,97218,325000,3,1,PORTLAND NORTHEAST,1822,1822,1946,13,178,0,45.560566,-122.613527
June-17-2020,2404 N Sumner St,97217,494000,2,1,PORTLAND NORTH,1823,4791,1951,64,271,0,45.5603436,-122.6918071
July-15-2020,821 SE Bush St,97202,455000,3,1.5,BROOKLYN,1825,4356,1919,36,249,0,45.4951611,-122.6570079
April-10-2020,8285 N Wabash Ave,97217,425000,3,1,KENTON,1828,4791,1951,132,232,0,45.5831601,-122.7029352
June-12-2020,8556 N Polk Ave,97203,450000,3,2.5,ST JOHNS,1830,4791,2004,69,246,0,45.5906943,-122.7441754
June-26-2020,4113 NE 8th Ave,97211,525000,3,3,PORTLAND NORTHEAST,1830,4791,1906,55,287,0,45.553583,-122.6578603
June-12-2020,5727 N Bowdoin St,97203,525000,4,2.5,PORTSMOUTH,1831,3484,2013,69,287,0,45.5832252,-122.727955
April-30-2020,2850 NE Rodney Ave,97212,507747,2,1,PORTLAND NORTHEAST,1832,3484,1898,112,277,0,45.543584,-122.6639135
July-1-2020,4946 NE 35th Pl,97211,576000,4,2,CONCORDIA,1832,3920,1913,50,314,0,45.558998,-122.6273391
May-11-2020,2226 N Watts St,97217,463000,3,1,KENTON,1835,3920,1911,101,252,0,45.5807701,-122.6896683
August-6-2020,1420 NE Marine Dr,97211,419000,3,2,PORTLAND NORTH,1836,10890,1982,14,228,0,45.6000999,-122.6506496
May-19-2020,4029 NE 73rd Ave,97213,310000,3,1.5,ROSEWAY,1838,4791,1927,93,169,0,45.5521634,-122.5880366
July-29-2020,6369 N Commercial Ave,97217,547500,2,1,PIEDMONT,1839,4791,1923,22,298,0,45.5688256,-122.6715167
June-11-2020,5019 SE Steele St,97206,559000,3,1.5,WOODSTOCK,1839,4791,1923,70,304,0,45.4849033,-122.6108484
February-24-2020,10045 N Mohawk Ave,97203,330000,4,2,ST JOHNS,1840,4791,1913,178,179,0,45.5977574,-122.7443675
June-1-2020,5117 N Trenton St,97203,299000,2,1,PORTLAND NORTH,1840,3920,1925,80,163,0,45.5888571,-122.7192656
June-5-2020,11505 SE Salmon St,97216,428500,3,2.5,MILL PARK,1840,5227,1949,76,233,0,45.5149905,-122.5449332
June-4-2020,3749 NE Fremont St,97212,485000,3,1,BEAUMONT,1840,3920,1927,77,264,0,45.5484753,-122.6238637
March-16-2020,6124 SE Flavel St,97206,410000,3,2,BRENTWOOD,1840,4791,1934,157,223,0,45.4684188,-122.6001578
May-26-2020,4427 NE 76th Ave,97218,464000,4,2,ROSEWAY,1840,4791,1940,86,252,0,45.5549584,-122.5849491
April-8-2020,4468 N Hunt St,97203,460000,4,2.5,PORTSMOUTH,1841,2613,2017,134,250,0,45.5852507,-122.7132103
July-9-2020,7121 SE 68th Ave,97206,399900,3,2,PORTLAND SOUTHEAST,1842,6098,1909,42,217,0,45.4714931,-122.5936213
June-19-2020,9211 N Clarendon Ave,97203,423000,3,2.5,PORTLAND NORTH,1844,4356,2005,62,229,0,45.5892019,-122.7244733
August-13-2020,6261 N Bank,97203,390000,4,2.5,PORTLAND NORTH,1848,1848,2007,7,211,0,45.5969945,-122.7294414
June-12-2020,7615 SE Clay St,97215,530000,3,1,EAST TABOR,1848,6098,1953,69,287,0,45.5117161,-122.5847659
July-24-2020,3424 N Commercial Ave,97227,485000,2,1,BOISE,1850,2178,1908,27,262,0,45.5478539,-122.6705077
April-30-2020,4808 NE Hancock St,97213,599900,3,1,HOLLYWOOD,1850,4791,1926,112,324,0,45.5363635,-122.6136749
July-10-2020,5111 SE 77th Ave,97206,441000,3,1,FOSTER,1857,4791,1952,41,237,0,45.4858474,-122.5845292
July-24-2020,6817 SE 66th Ave,97206,390000,2,1,BRENTWOOD,1858,7405,1913,27,210,0,45.47313,-122.5954318
June-18-2020,7406 SE 69th Ave,97206,417000,3,2,BRENTWOOD,1858,4356,1915,63,224,0,45.4695983,-122.5919761
August-11-2020,4243 SE 80th Ave,97206,420000,3,1,FOSTER,1860,8712,1959,9,226,0,45.4916058,-122.5812786
April-10-2020,3321 SE 54th Ave,97206,450000,4,1,SOUTH TABOR,1861,4791,1914,132,242,0,45.4984849,-122.607275
May-26-2020,4600 NE 78th Pl,97218,399900,3,2,CULLY,1862,7840,1951,86,215,0,45.5568149,-122.5815826
March-11-2020,4811 SE 71st Ave,97206,410000,2,1,FOSTER,1864,4791,1906,162,220,0,45.4882034,-122.5905133
June-16-2020,8009 SE Gladstone St,97206,350000,3,2,PORTLAND SOUTHEAST,1868,3920,1910,65,187,0,45.4929223,-122.5806266
August-6-2020,2725 SE 70th Ave,97206,525000,2,1,SOUTH TABOR,1869,7405,1923,14,281,0,45.5029512,-122.5918925
June-16-2020,1515 NE 57th Ave,97213,560000,3,2.5,HOLLYWOOD,1870,5662,1928,65,299,0,45.5340167,-122.6049847
March-4-2020,1820 SE 45th Ave,97215,698000,3,2,HAWTHORNE,1870,4791,1910,169,373,0,45.5099032,-122.615869
March-10-2020,6825 N Tyler Ave,97203,486000,3,2,ST JOHNS,1872,4791,1949,163,260,0,45.5843348,-122.7498668
June-23-2020,3507 N Halleck St,97217,455600,4,2,KENTON,1872,6534,1959,58,243,0,45.5828268,-122.7029158
May-29-2020,354 NE 72nd Ave,97213,416000,2,1,MONTAVILLA,1874,4356,1906,83,222,0,45.5254745,-122.5886217
June-8-2020,6818 N Campbell Ave,97217,530000,3,2,PORTLAND NORTH,1874,4791,1951,73,283,0,45.5719921,-122.6860199
August-12-2020,6920 N Van Houten Ave,97203,519500,4,2.5,PORTSMOUTH,1876,3049,2008,8,277,0,45.5782387,-122.728868
May-1-2020,3105 N Watts St,97217,467500,4,1.5,GLENWOOD PARK,1876,4791,1928,111,249,0,45.5814649,-122.6981816
March-17-2020,8789 N Wilbur Ave,97217,479900,4,2.5,KENTON,1876,2613,2020,156,256,0,45.5862984,-122.6944607
March-19-2020,6925 NE Siskiyou St,97213,319000,3,1,ROSEWAY,1878,3920,1912,154,170,0,45.5455193,-122.5914979
July-31-2020,6838 N Catlin Ave,97203,435000,4,2,ST JOHNS,1880,3920,1907,20,231,0,45.5931924,-122.7630457
April-16-2020,7323 SE Sherman St,97215,575000,3,1.5,PORTLAND SOUTHEAST,1880,9583,1959,126,306,0,45.5065093,-122.5873111
July-17-2020,619 N Humboldt St,97217,699000,3,2,HUMBOLDT,1881,3484,2006,34,372,0,45.558466,-122.6734209
July-16-2020,4422 NE 72nd Ave,97218,380000,3,2,PORTLAND NORTHEAST,1882,4791,1942,35,202,0,45.5549877,-122.588459
April-6-2020,2804 SW Montgomery Dr,97201,527000,3,2,SOUTHWEST HILLS,1883,4791,1910,136,280,0,45.5030137,-122.7057262
June-29-2020,9321 N Allegheny Ave,97203,465000,2,1,ST JOHNS,1884,4791,1924,52,247,0,45.593941,-122.7452214
June-2-2020,2228 N Farragut St,97217,515000,3,2,KENTON,1886,3920,1925,79,273,0,45.5786732,-122.6896942
March-16-2020,6717 N Montana Ave,97217,465000,3,2.5,ARBOR LODGE,1888,3484,1925,157,246,0,45.5715571,-122.6800634
April-3-2020,6324 N Villard Ave,97217,555000,3,2,ARBOR LODGE,1888,4791,1928,139,294,0,45.5686447,-122.6973511
April-17-2020,5723 N Wilbur Ave,97217,532000,3,1.5,OVERLOOK,1888,4791,1912,125,282,0,45.564961,-122.6938288
March-27-2020,7104 SE Cesar E Chavez Blvd,97202,560000,4,2.5,PORTLAND SOUTHEAST,1888,4791,1976,146,297,0,45.4716157,-122.6223626
June-1-2020,6415 N Burrage Ave,97217,425000,4,2,ARBOR LODGE,1890,4791,1912,80,225,0,45.5693031,-122.6947863
July-10-2020,5254 SE Bybee Blvd,97206,389086,2,1,WOODSTOCK,1891,13939,1921,41,206,0,45.4724687,-122.6086646
July-31-2020,9609 N Lombard St,97203,385000,3,1.5,PORTLAND NORTH,1892,4791,1910,20,203,0,45.5959895,-122.7602404
June-2-2020,6945 N Olympia St,97203,420000,3,2.5,ST JOHNS,1893,2613,2014,79,222,0,45.5954205,-122.734374
May-15-2020,1124 NE 80th Ave,97213,437900,4,2,PORTLAND NORTHEAST,1893,4791,1945,97,231,0,45.5313229,-122.5807313
April-17-2020,1334 NE 76th Ave,97213,415000,4,2,MONTAVILLA,1893,4791,1944,125,219,0,45.5326946,-122.5845386
June-5-2020,3616 NE 43rd Ave,97213,635000,3,2.5,BEAUMONT,1893,2613,2017,76,335,0,45.5495272,-122.619062
July-7-2020,7941 N Courtenay Ave,97203,530000,3,2.5,PORTLAND NORTH,1894,3920,2017,44,280,0,45.5831769,-122.7197742
June-30-2020,4127 SE 73rd Ave,97206,520000,3,2.5,PORTLAND SOUTHEAST,1895,6098,1981,51,274,0,45.4925917,-122.5883411
April-30-2020,8053 SE Henry St,97206,349250,3,3,PORTLAND SOUTHEAST,1895,4791,1923,112,184,0,45.4769109,-122.5803907
March-16-2020,4031 NE 78th Ave,97213,429900,2,1,PORTLAND NORTHEAST,1896,4791,1950,157,227,0,45.5521375,-122.5829724
June-16-2020,1203 SE Lexington St,97202,532000,3,2,SELLWOOD,1896,4356,1910,65,281,0,45.4673289,-122.6538238
August-10-2020,3750 SE Madison St,97214,567500,3,1.5,SUNNYSIDE,1896,4356,1906,10,299,0,45.5127021,-122.624836
July-7-2020,6979 SE 76th Ave,97206,480000,3,2.5,PORTLAND SOUTHEAST,1896,3049,2019,44,253,0,45.4724809,-122.5857298
April-30-2020,3144 NE 77th Ave,97213,440000,2,1,ROSEWAY,1898,4791,1927,112,232,0,45.5452732,-122.5836198
August-11-2020,9006 SE Clay St,97216,440000,4,2,MONTAVILLA,1900,6969,1951,9,232,0,45.5114427,-122.5709684
April-1-2020,4228 SE 67th Ave,97206,485000,3,2,FOSTER,1900,7840,1940,141,255,0,45.4919305,-122.5940059
April-29-2020,5722 N Vancouver Ave,97217,355000,2,1,HUMBOLDT,1900,3484,1940,113,187,0,45.5643357,-122.6684553
July-21-2020,8741 N Druid Ave,97203,544000,3,2.5,PORTLAND NORTH,1901,3920,2017,30,286,0,45.5858212,-122.7176992
June-15-2020,1546 SE 88th Ave,97216,450000,3,2,PORTLAND SOUTHEAST,1902,6534,1913,66,237,0,45.5115371,-122.5728583
June-29-2020,3020 SE 51st Ave,97206,540000,3,2,PORTLAND SOUTHEAST,1904,4356,1908,52,284,0,45.5005696,-122.6098717
May-15-2020,3803 SE 28th Ave,97202,355000,2,1,PORTLAND SOUTHEAST,1904,4791,1923,97,186,0,45.4953783,-122.6379139
May-7-2020,7811 SE Ellis St,97206,429900,4,1,PORTLAND SOUTHEAST,1905,4791,1909,105,226,0,45.4825891,-122.5829103
June-16-2020,2115 SE Stark St,97214,475000,2,2.5,BUCKMAN,1907,3049,1883,65,249,0,45.5195195,-122.6442519
August-7-2020,4636 SE 33rd Pl,97202,535000,4,2.5,PORTLAND SOUTHEAST,1910,5227,1971,13,280,0,45.4891375,-122.6300745
April-9-2020,1242 SE 46th Ave,97215,540000,2,1,SUNNYSIDE,1912,2178,1914,133,282,0,45.5139827,-122.6149285
June-5-2020,4447 SE 30th Ave,97202,435000,3,1,CRESTON,1914,4791,1925,76,227,0,45.4905135,-122.6348822
April-27-2020,717 NE Mason St,97211,417500,2,1,KING,1914,3920,1898,115,218,0,45.5534669,-122.6581904
August-11-2020,1310 NE 70th Ave,97213,420000,3,1,PORTLAND SOUTHEAST,1916,5227,1929,9,219,0,45.5323537,-122.5906191
July-17-2020,6014 SW View Point Ter,97239,621500,4,2.5,RALEIGH HILLS,1919,3920,2002,34,324,0,45.4802998,-122.6776408
August-6-2020,17 NE Lombard St,97211,417000,4,2,PIEDMONT,1919,5227,1925,14,217,0,45.5774305,-122.6663636
