SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-14-2020,Single Family Residential,4911 SE Carlton St,Portland,OR,97206,415000,2,1.0,WOODSTOCK,1148,4791,1950,128,361,,Sold,,,http://www.redfin.com/OR/Portland/4911-SE-Carlton-St-97206/home/25793794,RMLS,20361618,N,Y,45.4778725,-122.6120418
PAST SALE,May-22-2020,Single Family Residential,4867 SE 65th Ave,Portland,OR,97206,355000,2,1.0,ARLETA PARK,1132,4356,1910,90,314,,Sold,,,http://www.redfin.com/OR/Portland/4867-SE-65th-Ave-97206/home/25869021,RMLS,20267230,N,Y,45.4873031,-122.5961549
PAST SALE,June-30-2020,Single Family Residential,7714 SE 65th Ave,Portland,OR,97206,305000,2,1.0,Portland Southeast,650,4791,1946,51,469,,Sold,,,http://www.redfin.com/OR/Portland/7714-SE-65th-Ave-97206/home/26613603,RMLS,20322066,N,Y,45.4678217,-122.5966355
PAST SALE,July-9-2020,Single Family Residential,5118 SE Ogden St,Portland,OR,97206,375000,3,2.5,Portland Southeast,1384,2613,2004,42,271,,Sold,,,http://www.redfin.com/OR/Portland/5118-SE-Ogden-St-97206/home/26553099,RMLS,20592386,N,Y,45.4709854,-122.6106402
PAST SALE,March-20-2020,Single Family Residential,7235 SE 57th Ave,Portland,OR,97206,318000,3,2.0,BRENTWOOD - DARLINGTON,1008,4791,1995,153,315,,Sold,,,http://www.redfin.com/OR/Portland/7235-SE-57th-Ave-97206/home/26536694,RMLS,20193906,N,Y,45.4707064,-122.6050652
PAST SALE,July-30-2020,Single Family Residential,5615 SE Knight St,Portland,OR,97206,465000,2,2.0,Portland Southeast,1771,4791,1908,21,263,,Sold,,,http://www.redfin.com/OR/Portland/5615-SE-Knight-St-97206/home/26334168,RMLS,20508496,N,Y,45.4802766,-122.6054232
PAST SALE,,Single Family Residential,6223 SE 48th Ave,Portland,OR,97206,525000,3,2.0,,1522,5000,2002,,345,,,,,http://www.redfin.com/OR/Portland/6223-SE-48th-Ave-97206/home/25794944,,,N,Y,45.4773133,-122.6136615
PAST SALE,April-6-2020,Single Family Residential,4806 SE 45th Ave,Portland,OR,97206,382000,2,1.0,Portland Southeast,768,4791,1948,136,497,,Sold,,,http://www.redfin.com/OR/Portland/4806-SE-45th-Ave-97206/home/26476587,RMLS,20297751,N,Y,45.4877819,-122.6156121
PAST SALE,June-18-2020,Single Family Residential,5829 SE Lambert St,Portland,OR,97206,315000,2,1.0,Portland Southeast,870,2613,1999,63,362,,Sold,,,http://www.redfin.com/OR/Portland/5829-SE-Lambert-St-97206/home/26459868,RMLS,20229085,N,Y,45.4674931,-122.6033416
PAST SALE,August-5-2020,Single Family Residential,4233 SE Lexington St,Portland,OR,97206,553000,3,2.0,EASTMORELAND HEIGHTS WOODSTOCK,1788,5227,1954,15,309,,Sold,,,http://www.redfin.com/OR/Portland/4233-SE-Lexington-St-97206/home/26548891,RMLS,20132664,N,Y,45.4665645,-122.6186557
