SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-25-2020,Single Family Residential,3718 SE 67th Ave Unit B,Portland,OR,97206,349900,2,1.5,FOSTER - POWELL,861,,2020,56,406,50,Sold,,,http://www.redfin.com/OR/Portland/3718-SE-67th-Ave-97206/unit-B/home/171918519,RMLS,20364226,N,Y,45.4953348,-122.5939833
PAST SALE,April-20-2020,Single Family Residential,5030 SE Bush St,Portland,OR,97206,370000,3,1.0,FOSTER - POWELL,2236,3484,1928,122,165,,Sold,,,http://www.redfin.com/OR/Portland/5030-SE-Bush-St-97206/home/26540947,RMLS,20695713,N,Y,45.4952943,-122.610608
PAST SALE,March-27-2020,Single Family Residential,5613 SE Bush St,Portland,OR,97206,360000,4,1.0,Portland Southeast,1224,3920,1962,146,294,,Sold,,,http://www.redfin.com/OR/Portland/5613-SE-Bush-St-97206/home/25765826,RMLS,19200067,N,Y,45.4955707,-122.6049619
PAST SALE,May-8-2020,Single Family Residential,3115 SE 57th Ave,Portland,OR,97206,436500,3,1.0,SOUTH TABOR,2020,4791,1945,104,216,,Sold,,,http://www.redfin.com/OR/Portland/3115-SE-57th-Ave-97206/home/26543491,RMLS,20133804,N,Y,45.4999981,-122.6043084
PAST SALE,June-29-2020,Single Family Residential,6012 SE Francis St,Portland,OR,97206,519100,3,2.0,FOSTER/POWELL,2304,4791,1928,52,225,,Sold,,,http://www.redfin.com/OR/Portland/6012-SE-Francis-St-97206/home/26599517,RMLS,20226123,N,Y,45.4943015,-122.6013562
PAST SALE,July-20-2020,Single Family Residential,4920 SE Boise St,Portland,OR,97206,340000,3,2.0,FABULOUS!,1396,4791,1906,31,244,,Sold,,,http://www.redfin.com/OR/Portland/4920-SE-Boise-St-97206/home/26313381,RMLS,20263561,N,Y,45.4925229,-122.6115391
PAST SALE,June-26-2020,Single Family Residential,3712 SE 67th Ave Unit B,Portland,OR,97206,367500,2,1.5,FOSTER - POWELL,861,,2020,55,427,50,Sold,,,http://www.redfin.com/OR/Portland/3712-SE-67th-Ave-97206/unit-B/home/171415482,RMLS,20179721,N,Y,45.4954413,-122.5939823
PAST SALE,August-3-2020,Single Family Residential,3823 SE 64th Ave,Portland,OR,97206,380000,2,1.0,Portland Southeast,1218,,1906,17,312,,Sold,,,http://www.redfin.com/OR/Portland/3823-SE-64th-Ave-97206/home/26302481,RMLS,20257226,N,Y,45.4946985,-122.5975463
PAST SALE,July-21-2020,Single Family Residential,5025 SE Tibbetts St,Portland,OR,97206,391000,3,2.0,RICHMOND,1424,4791,1950,30,275,,Sold,,,http://www.redfin.com/OR/Portland/5025-SE-Tibbetts-St-97206/home/26625848,RMLS,20247138,N,Y,45.500438,-122.6104115
PAST SALE,July-29-2020,Single Family Residential,2518 SE 58th Ave,Portland,OR,97206,750000,3,2.5,Portland Southeast,2472,3049,2016,22,303,,Sold,,,http://www.redfin.com/OR/Portland/2518-SE-58th-Ave-97206/home/69096374,RMLS,20379624,N,Y,45.5045457,-122.602799
PAST SALE,April-30-2020,Single Family Residential,5115 SE Gladstone St,Portland,OR,97206,520000,3,1.0,CRESTON / KENILWORTH,2085,4356,1913,112,249,,Sold,,,http://www.redfin.com/OR/Portland/5115-SE-Gladstone-St-97206/home/26579144,RMLS,20501738,N,Y,45.493709,-122.6100127
PAST SALE,August-14-2020,Single Family Residential,2911 SE 67th Ave,Portland,OR,97206,555000,3,2.0,Portland Southeast,2064,5227,1940,6,269,,Sold,,,http://www.redfin.com/OR/Portland/2911-SE-67th-Ave-97206/home/25854255,RMLS,20614640,N,Y,45.5011187,-122.5949284
PAST SALE,August-13-2020,Single Family Residential,6232 SE Division St,Portland,OR,97206,430000,3,1.0,"South Tabor, Division",2313,4356,1910,7,186,,Sold,,,http://www.redfin.com/OR/Portland/6232-SE-Division-St-97206/home/26510828,RMLS,20196215,N,Y,45.5051993,-122.5987321
PAST SALE,May-15-2020,Single Family Residential,5814 SE Francis St,Portland,OR,97206,488500,2,1.0,"FOSTER - POWELL,  FOPO",1701,3920,1902,97,287,,Sold,,,http://www.redfin.com/OR/Portland/5814-SE-Francis-St-97206/home/26488850,RMLS,20462848,N,Y,45.4944113,-122.6031954
PAST SALE,May-15-2020,Single Family Residential,2833 SE 60th Ave,Portland,OR,97206,442000,2,1.0,South Tabor,1114,4791,1949,97,397,,Sold,,,http://www.redfin.com/OR/Portland/2833-SE-60th-Ave-97206/home/26305637,RMLS,20257769,N,Y,45.5020073,-122.6014276
PAST SALE,,Single Family Residential,3105 SE 64th Ave,Portland,OR,97206,496000,4,3.0,,1837,4950,1930,,270,,,,,http://www.redfin.com/OR/Portland/3105-SE-64th-Ave-97206/home/25811474,,,N,Y,45.5001128,-122.5978182
PAST SALE,April-13-2020,Single Family Residential,3330 SE 67th,Portland,OR,97206,714900,5,3.5,South Tabor,2978,,2020,129,240,,Sold,,,http://www.redfin.com/OR/Portland/3330-SE-67th-Ave-97206/home/170025370,RMLS,19037652,N,Y,45.4983618,-122.5943524
PAST SALE,June-12-2020,Single Family Residential,3104 SE 64th Ave,Portland,OR,97206,370000,3,1.0,Portland Southeast,1066,4791,1941,69,347,,Sold,,,http://www.redfin.com/OR/Portland/3104-SE-64th-Ave-97206/home/26664510,RMLS,20271575,N,Y,45.5001247,-122.5972672
PAST SALE,June-30-2020,Single Family Residential,7325 SE Clinton St,Portland,OR,97206,450000,3,2.0,SOUTH TABOR,2079,5227,1969,51,216,,Sold,,,http://www.redfin.com/OR/Portland/7325-SE-Clinton-St-97206/home/26360297,RMLS,20472579,N,Y,45.5036078,-122.5871402
PAST SALE,June-26-2020,Single Family Residential,3800 SE 72nd Ave,Portland,OR,97206,428500,2,1.0,MCLEES SUB,929,4356,1912,55,461,,Sold,,,http://www.redfin.com/OR/Portland/3800-SE-72nd-Ave-97206/home/26319371,RMLS,20093720,N,Y,45.4948761,-122.5888031
PAST SALE,May-1-2020,Single Family Residential,4038 SE 73rd Ave,Portland,OR,97206,357100,2,1.0,Portland Southeast,948,7405,1906,111,377,,Sold,,,http://www.redfin.com/OR/Portland/4038-SE-73rd-Ave-97206/home/26319981,RMLS,20234535,N,Y,45.4931488,-122.5874967
PAST SALE,July-16-2020,Single Family Residential,6722 SE Boise St,Portland,OR,97206,480000,3,1.5,FOSTER-POWELL,1596,3920,1907,35,301,,Sold,,,http://www.redfin.com/OR/Portland/6722-SE-Boise-St-97206/home/26535934,RMLS,20388346,N,Y,45.4922641,-122.5936364
